name,price,url
RIBBED BOAT NECK T-SHIRT,12.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-t-shirt-p04424814.html
LONG SLEEVE T-SHIRT,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174672.html
LONG SLEEVE T-SHIRT,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174672.html
LONG SLEEVE T-SHIRT,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174672.html
LONG SLEEVE T-SHIRT,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174672.html
RIBBED TOP,12.95 EUR,https://www.zara.com/de/en/ribbed-top-p01044163.html
RIBBED TOP,12.95 EUR,https://www.zara.com/de/en/ribbed-top-p01044163.html
RIBBED TOP,12.95 EUR,https://www.zara.com/de/en/ribbed-top-p01044163.html
RIBBED TOP,12.95 EUR,https://www.zara.com/de/en/ribbed-top-p01044163.html
LONG SLEEVE FITTED T-SHIRT,15.95 EUR,https://www.zara.com/de/en/long-sleeve-fitted-t-shirt-p05039374.html
LONG SLEEVE FITTED T-SHIRT,15.95 EUR,https://www.zara.com/de/en/long-sleeve-fitted-t-shirt-p05039374.html
LONG SLEEVE FITTED T-SHIRT,15.95 EUR,https://www.zara.com/de/en/long-sleeve-fitted-t-shirt-p05039374.html
LONG SLEEVE FITTED T-SHIRT,15.95 EUR,https://www.zara.com/de/en/long-sleeve-fitted-t-shirt-p05039374.html
RIBBED LONG SLEEVE T-SHIRT,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html
RIBBED LONG SLEEVE T-SHIRT,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html
RIBBED LONG SLEEVE T-SHIRT,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html
RIBBED LONG SLEEVE T-SHIRT,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html
RIBBED LONG SLEEVE T-SHIRT,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html
RIBBED LONG SLEEVE T-SHIRT,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html
RIBBED LONG SLEEVE T-SHIRT,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html
POLYAMIDE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html
POLYAMIDE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html
POLYAMIDE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html
POLYAMIDE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html
POLYAMIDE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html
LONG SLEEVE COTTON T-SHIRT,17.95 EUR,https://www.zara.com/de/en/long-sleeve-cotton-t-shirt-p00858672.html
LONG SLEEVE COTTON T-SHIRT,17.95 EUR,https://www.zara.com/de/en/long-sleeve-cotton-t-shirt-p00858672.html
LONG SLEEVE COTTON T-SHIRT,17.95 EUR,https://www.zara.com/de/en/long-sleeve-cotton-t-shirt-p00858672.html
LONG SLEEVE COTTON T-SHIRT,17.95 EUR,https://www.zara.com/de/en/long-sleeve-cotton-t-shirt-p00858672.html
HEAVY COTTON T-SHIRT,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html
HEAVY COTTON T-SHIRT,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html
HEAVY COTTON T-SHIRT,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html
HEAVY COTTON T-SHIRT,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html
HEAVY COTTON T-SHIRT,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html
V-NECK RIBBED T-SHIRT,12.95 EUR,https://www.zara.com/de/en/v-neck-ribbed-t-shirt-p04174841.html
V-NECK RIBBED T-SHIRT,12.95 EUR,https://www.zara.com/de/en/v-neck-ribbed-t-shirt-p04174841.html
V-NECK RIBBED T-SHIRT,12.95 EUR,https://www.zara.com/de/en/v-neck-ribbed-t-shirt-p04174841.html
V-NECK RIBBED T-SHIRT,12.95 EUR,https://www.zara.com/de/en/v-neck-ribbed-t-shirt-p04174841.html
BOATNECK TOP,19.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264658.html
BOATNECK TOP,19.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264658.html
BOATNECK TOP,19.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264658.html
BOATNECK TOP,19.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264658.html
BASIC COTTON T-SHIRT,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html
BASIC COTTON T-SHIRT,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html
BASIC COTTON T-SHIRT,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html
BASIC COTTON T-SHIRT,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html
BASIC COTTON T-SHIRT,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html
BASIC COTTON T-SHIRT,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html
BASIC COTTON T-SHIRT,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html
BASIC COTTON T-SHIRT,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html
POLYAMIDE TOP WITH WIDE STRAPS,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html
POLYAMIDE TOP WITH WIDE STRAPS,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html
POLYAMIDE TOP WITH WIDE STRAPS,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html
POLYAMIDE TOP WITH WIDE STRAPS,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html
POLYAMIDE TOP WITH WIDE STRAPS,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html
